아파트명,주소,lat,lon
어울림더리버아파트,서울특별시 성동구 독서당로40길 37,37.5423084,127.0181964
브라운스톤휘경,서울특별시 동대문구 망우로20길 86,37.5903425,127.0663104
우장산한화꿈에그린,서울특별시 강서구 우장산로 103,37.5540236,126.8474014
길음서희스타힐스,서울특별시 성북구 동소문로 284,37.6054073,127.0273295
래미안하이리버,서울특별시 성동구 금호로 107,37.5514831,127.0245138
LIG서울역리가,서울특별시 중구 만리재로33길 21,37.5558961,126.9669575
래미안하이리버제2임대,서울특별시 성동구 금호로 111,37.5520681,127.0232747
세곡푸르지오,서울특별시 강남구 자곡로 21,37.4667727,127.0934913
메세나폴리스,서울특별시 마포구 양화로 45,37.5513225,126.9139379
삼선SKView,서울특별시 성북구 삼선교로16길 35,37.5873248,127.0116441
흑석한강푸르지오,서울특별시 동작구 흑석한강로 27,37.503001,126.9653721
동화히스토리,서울특별시 강남구 학동로4길 15,37.5105348,127.0235418
힐스테이트상도센트럴파크,서울특별시 동작구 상도로 346-1,37.4958315,126.9511563
금하뜨라네,서울특별시 양천구 가로공원로56길 10,37.5341093,126.8240316
개나리SKVIEW,서울특별시 강남구 역삼로 315-1,37.5014785,127.0498504
서초네이처힐3단지,서울특별시 서초구 태봉로2길 60,37.4732183,127.0290557
은평뉴타운박석고개제12단지아파트,서울특별시 은평구 진관1로 21-9,37.6317031,126.9200529
서초힐스,서울특별시 서초구 양재대로2길 90,37.4574393,127.0181061
성북동아에코빌,서울특별시 성북구 장월로1길 28,37.6079078,127.0457572
DMC래미안e편한세상,서울특별시 서대문구 수색로 100,37.572773,126.9109013
금호자이2차,서울특별시 성동구 금호산8길 14,37.5503366,127.0218834
서울숲2차푸르지오,서울특별시 성동구 금호로 17,37.5463614,127.0242693
래미안옥수리버젠,서울특별시 성동구 매봉길 15,37.5464825,127.0144609
잠실푸르지오월드마크,서울특별시 송파구 올림픽로35가길 9,37.5174478,127.1036042
흑석한강센트레빌2차,서울특별시 동작구 서달로 91,37.5024601,126.9585023
답십리한화,서울 동대문구 답십리1동 서울 동대문구 답십리1동994,37.5669286,127.0540053
양재리본타워1단지,서울특별시 서초구 바우뫼로18길 20,37.473609,127.033003
전농삼성임대,서울 동대문구 전농동 서울 동대문구 전농동155-1,37.5812702,127.0556151
답십리래미안임대,서울 동대문구 답십리동 서울 동대문구 답십리동1000-1,127.0527718,37.5730575
용두두산위브임대,서울 동대문구 용두동 서울 동대문구 용두동791,37.5734086,127.0362468
래미안아름숲임대,서울 동대문구 전농동 서울 동대문구 전농동688,37.5809029,127.0612745
쌍용스위트닷홈임대,서울 동작구 상도동 서울 동작구 상도동418,37.537777,127.1345555
왕십리주상복합,서울 성동구 하왕십리동 서울 성동구 하왕십리동286-2,37.5695376,127.0294651
행당두산위브임대,서울 성동구 행당동 서울 성동구 행당동375,37.5572723,127.0309513
행당푸르지오임대,서울 성동구 행당동 서울 성동구 행당동376,37.5553872,127.032453
래미안옥수리버젠제2임대,서울특별시 성동구 매봉길 17,37.5464825,127.0144609
은평뉴타운상림마을9단지,서울 은평구 진관동 서울 은평구 진관동7,37.6474316,126.9286213
북한산래미안임대,서울 은평구 불광동 서울 은평구 불광동637-1,37.6116519,126.936266
북한산래미안아파트(임대),서울특별시 은평구 불광로2길 41,37.6166044,126.9267737
신정이펜하우스1단지(총세대 기준),서울특별시 양천구 신정이펜1로 99,37.5148377,126.8272849
녹번역센트레빌,서울특별시 은평구 백련산로 160,37.5989096,126.9266602
공덕아이파크,서울특별시 마포구 만리재로 36,37.544744,126.9560556
개봉거성,서울 구로구 개봉3동 개봉로 15길 91(270-80),37.4890709,126.8511473
길음뉴타운7단지 제2,서울 성북구 길음1동 1285-5번지,37.6097441,127.0188123
벽산라이브파크2차,서울특별시 강북구 솔샘로 159,37.6195737,127.0088262
송파더센트레아파트,서울특별시 송파구 위례광장로 163,37.4793709,127.1398596
신정뉴타운롯데캐슬,서울특별시 양천구 중앙로29길 61,37.5188916,126.8472217
LH서초5단지,서울특별시 서초구 양재대로2길 11,37.4590171,127.0255344
돈암신일해피트리,서울특별시 성북구 아리랑로5길 92,37.5979949,127.0116899
송파꿈에그린아파트,서울특별시 송파구 위례광장로 121,37.4762215,127.1393766
이수힐스테이트,서울특별시 동작구 동작대로39길 22,37.4942151,126.9801633
힐스테이트상도프레스티지,서울특별시 동작구 상도로 346-2,37.4947757,126.9482556
이수역리가,서울특별시 동작구 사당로27길 130,37.489462,126.9739891
래미안포레,서울특별시 강남구 밤고개로21길 25,37.4817688,127.1026943
테헤란 IPARK,서울특별시 강남구 테헤란로52길 16,37.5022736,127.045892
천왕연지타운1단지,서울특별시 구로구 오류로 30,37.4773553,126.8376654
천왕연지타운2단지,서울특별시 구로구 오리로 1102-10,37.4829188,126.8447896
일성트루웰,서울 동대문구 장안동 425-1,37.5655892,127.0651455
서초포레스타5단지,서울특별시 서초구 청계산로7길 43,37.4511442,127.0576442
불광롯데캐슬,서울특별시 은평구 불광로 64,37.6130801,126.9324764
리버뷰신안인스빌,서울특별시 영등포구 도림로145길 28,37.5142061,126.8885771
래미안강남힐즈,서울특별시 강남구 자곡로 101,37.4741702,127.0941087
신내우디안1단지,서울특별시 중랑구 신내역로1길 85,37.6188699,127.1067198
신내 데시앙포레  ,서울특별시 중랑구 신내역로 165,37.6166178,127.1095902
강남한양수자인,서울특별시 강남구 자곡로 260,37.4761329,127.1116326
용산더프라임,서울특별시 용산구 원효로90길 11,37.5401796,126.9699352
강남데시앙포레,서울특별시 강남구 광평로34길 55,37.4809973,127.0911995
왕십리텐즈힐2구역214동,서울특별시 성동구 마장로 137,37.5691892,127.0248409
연희자이엘라,서울특별시 서대문구 연희로5길 14,37.56397,126.9281324
서초호반써밋,서울특별시 서초구 양재대로2길 109,37.4564764,127.0132853
양재리본타워2단지,서울특별시 서초구 매헌로 16,37.4651237,127.0361275
마곡엠밸리7단지,서울특별시 강서구 마곡서로 133,37.5640943,126.82393
방배롯데캐슬아르떼,서울특별시 서초구 방배천로18길 11,37.4837751,126.9844578
서초포레스타3단지,서울특별시 서초구 헌릉로8길 22,37.4550374,127.0589501
마포래미안푸르지오,서울특별시 마포구 마포대로 195,37.552355,126.9542913
마곡엠밸리14단지,서울특별시 강서구 마곡중앙로 33,37.5580573,126.8240725
마곡엠밸리15단지,서울특별시 강서구 마곡중앙로 36,37.55735462,126.828490555
강서힐스테이트아파트,서울특별시 강서구 우현로 67,37.5460793,126.8368532
래미안대치하이스턴,서울특별시 강남구 도곡로93길 12,37.5011653,127.0656002
LH강남3단지,서울특별시 강남구 자곡로3길 22,37.4707617,127.0910326
청담래미안로이뷰,서울특별시 강남구 영동대로142길 16,37.5179279,127.0428004
개봉푸르지오,서울특별시 구로구 남부순환로 775,37.5004521,126.8481278
아크로힐스논현,서울특별시 강남구 언주로 604,37.509505,127.0389311
중계한화꿈에그린더퍼스트,서울특별시 노원구 덕릉로83길 9-7,37.6592065,127.0742258
일원대우,서울 강남구 일원동 690-1,0.0,0.0
마곡엠밸리1단지,서울특별시 강서구 마곡서1로 131,37.568346,126.8184548
마곡엠밸리4단지,서울특별시 강서구 마곡서로 175,37.5688811,126.8239464
마곡엠밸리6단지,서울특별시 강서구 마곡서1로 100,37.56465052,126.820168853
신대림신동아파밀리에,서울특별시 영등포구 도림로54길 14,37.4950646,126.9027247
레전드힐스,서울특별시 영등포구 가마산로 468,37.5056076,126.9083697
동부센트레빌아스테리움서울,서울특별시 용산구 한강대로 372,37.5516976,126.9732233
마포자이2차,서울특별시 마포구 서강대길 40,37.5492559,126.9410747
래미안밤섬리베뉴 Ⅰ,서울특별시 마포구 독막로20나길 22,37.5461503,126.9252469
래미안밤섬리베뉴 2,서울특별시 마포구 독막로20나길 21,37.5469174,126.9271752
서희스타힐스,서울특별시 마포구 신촌로 160,37.556299913,126.943257632
래미안도곡카운티,서울특별시 강남구 도곡로 320,37.495329456,127.050853119
강남엘에이치1단지,서울특별시 강남구 헌릉로571길 20,37.4666728,127.1030382
래미안마포리버웰,서울특별시 마포구 토정로31길 23,37.543435,126.9413984
대원칸타빌(신사동),서울 강남구 신사동 대원 칸타빌아파트,37.5274459,127.0372664
삼성동롯데캐슬킹덤,서울 강남구 삼성동 롯데캐슬킹덤아파트,0.0,0.0
거평프리젠,서울 강남구 논현동 196,37.5063208,127.0276331
중명하니빌,서울 강남구 도곡동 965,37.485888,127.038958
도곡3차아이파크,서울 강남구 도곡동 도곡3차아이파크관리사무소,0.0,0.0
금호어울림(삼성동),서울 강남구 삼성동 금호어울림아파트,37.5169216,127.0647596
논현베르빌,서울 강남구 논현동 214-2,37.574381,127.0566986
도곡2차 I-Park,서울 강남구 도곡동 관리사무소,0.0,0.0
선경301(대치동),서울 강남구 대치동 602,37.538888,127.1346666
서울숲더샵,서울특별시 성동구 왕십리로 241,37.5572161,127.0401158
마곡엠밸리5단지,서울특별시 강서구 마곡서1로 111-11,37.5658378,126.8174976
서초더샵포레,서울특별시 서초구 헌릉로8길 58,37.4511481,127.0644871
엘에이치강남브리즈힐,서울특별시 강남구 자곡로3길 45,37.4726409,127.0911124
상봉프레미어스엠코,서울특별시 중랑구 망우로 353,37.5980973,127.0903793
영등포아트자이,서울특별시 영등포구 도영로 66,37.5103949,126.9001766
이편한세상보문,서울특별시 성북구 낙산길 255,37.5826725,127.0156861
서초포레스타6단지,서울특별시 서초구 청계산로9길 1-12,37.45014991,127.055028706
용마산하늘채아파트,서울특별시 중랑구 용마산로 210,37.57185787,127.087070196
금호어울림센터힐아파트,서울 성북구 돈암동 73 금호어울림센터힐아파트,37.600867,127.022839
서초포레스타2단지아파트,서울특별시 서초구 헌릉로8길 45,37.454702914,127.062595724
오픈아파트2,서울 성북구 돈암동 오픈아파트2,37.482968,127.0634
래미안위브,서울특별시 동대문구 답십리로 130,37.57285189,127.052370031
용두 롯데 캐슬리치 아파트,서울특별시 동대문구 한빛로 73,37.579419433,127.030470001
공덕자이(임대),서울특별시 마포구 마포대로26길 22,37.554668818,126.958866047
래미안첼리투스,서울특별시 용산구 이촌로 300,37.517858789,126.980211454
은평뉴타운기자촌11단지,서울특별시 은평구 연서로46길 7,37.63396029,126.932717287
텐즈힐1단지,서울특별시 성동구 무학로 33,37.567343812,127.029523531
대우한강베네시티,서울특별시 강동구 올림픽로 664,37.540557831,127.124974393
강남한신휴플러스 6단지,서울특별시 강남구 밤고개로26길 50,37.471790158,127.106816655
래미안크레시티,서울특별시 동대문구 사가정로 65,37.57552441,127.049688319
석촌호수 효성해링턴타워,서울특별시 송파구 석촌호수로 210,37.506573966,127.100344823
e편한세상마포리버파크,서울특별시 마포구 토정로31길 24,37.541663869,126.943227994
LH강남힐스테이트,서울특별시 강남구 자곡로3길 21,37.471808424,127.089608304
북한산코오롱하늘채,서울특별시 도봉구 우이천로 367,37.647885232,127.024031352
공덕자이 아파트,서울특별시 마포구 마포대로24길 16,37.553825904,126.957785372
위례아이파크아파트,서울특별시 송파구 위례광장로 136,37.477145973,127.142285942
신촌푸르지오 아파트,서울특별시 서대문구 북아현로1길 50,37.561909131,126.956000417
위례 송파푸르지오,서울특별시 송파구 위례광장로 185,37.481599452,127.141167508
정릉꿈에그린아파트,서울특별시 성북구 아리랑로19가길 20,37.601861521,127.011139326
힐스테이트서초젠트리스,서울특별시 서초구 헌릉로8길 10-12,37.456174198,127.058537351
텐즈힐2구역,서울특별시 성동구 마장로 137,37.570537362,127.024113236
래미안 대치 팰리스,서울특별시 강남구 삼성로57길 37-3,37.497179415,127.058330579
목동센트럴푸르지오아파트,서울 양천구 목동 354,37.5237460322195,126.87667139085
래미안프레비뉴,서울특별시 영등포구 가마산로 442,37.504997784,126.909349842
상도2차 두산위브트레지움 아파트,서울특별시 동작구 상도로30길 39,37.504794039,126.942294155
꿈의숲 SK뷰 아파트,서울 노원구 월계동 꿈의숲 sk뷰아파트,37.622032,127.053592
청계천두산위브더제니스,서울특별시 중구 다산로46길 17,37.566864484,127.017090685
왕십리텐즈힐1단지(임대),서울특별시 성동구 무학로 33,37.567343812,127.029523531
공덕파크자이 아파트,서울특별시 마포구 백범로 152,37.544870536681,126.947969482459
상봉듀오트리스,서울특별시 중랑구 상봉로 131,37.59736204,127.09220427
관악파크푸르지오,서울특별시 관악구 행운10길 21,37.482228824,126.962149931
당산브라운스톤아파트,서울특별시 영등포구 영신로55길 6,37.527217482,126.902503999
강서쌍용예가아파트,서울특별시 강서구 양천로 613,37.555261117,126.866261225
중계센트럴파크아파트,서울 노원구 상계동 70가길21,37.6431974154098,127.059585259544
노원프레미어스엠코,서울 노원구 공릉동 노원 프레미어스엠코 102동 지하1층,37.6185320161544,127.076197120371
신금호파크자이아파트,서울 성동구 금호동2가 금호로 173 신금호파크자이아파트,37.554491403,127.017996318
DMC파크뷰자이아파트,서울특별시 서대문구 가재울미래로 2,37.573897103,126.922655933
강남효성해링턴코트,서울특별시 강남구 자곡로7길 36-1,37.473209395,127.09654275
강서한강자이,서울특별시 강서구 양천로55길 55,37.566471385,126.8481254
북한산 푸르지오 아파트,서울특별시 은평구 통일로 661,37.60557539,126.933751561
역삼자이아파트,서울특별시 강남구 언주로 420,37.505881731,127.040128519
래미안 웰스트림,서울특별시 마포구 토정로 11,37.545900753,126.912174762
강남더샵포레스트,서울특별시 강남구 수서동 강남더샵포레아파트,37.4810280655445,127.09520578873
청담4차e편한세상,서울특별시 강남구 청담동 33 청담4차e편한세상 아파트,37.5194352215263,127.047840037208
서울 왕십리 KCC스위첸아파트,서울특별시 성동구 하왕십리동 (하왕십리동 왕십리KCC스위첸),37.5608836320414,127.026651584718
목동힐스테이트,서울특별시 양천구 신정동 (신정동 목동힐스테이트),37.520319,126.856168
신내의료안심주택,서울특별시 중랑구 신내로16길 17,37.614174941,127.097182157
돈암대성유니드,서울특별시 성북구 돈암동 (돈암동 돈암동 대성유니드 아파트),37.5962791991149,127.00991034218
힐스테이트 송파위례아파트,서울특별시 송파구 위례광장로 170,37.478644524,127.142154569
송파 와이즈더샵,서울특별시 송파구 장지동 270,37.4763790289476,127.143446683975
마곡엠밸리2단지,서울특별시 강서구 마곡서1로 146,37.569117369,126.820710938
강동역신동아파밀리에,서울특별시 강동구 천호대로 1089,37.536758671,127.133588053
삼성파크아파트,서울특별시 강남구 삼성동 126,37.5092338175855,127.053836835551
마곡엠밸리12단지,서울특별시 강서구 마곡동 (마곡동 마곡엠밸리12단지)140,37.559259,126.822877
세방하이빌,서울특별시 강남구 역삼동 771-4,37.4973092755439,127.04283692356
래미안 신반포팰리스,서울특별시 서초구 잠원동 35 (잠원동 래미안신반포팰리스),37.5151866765696,127.013632374325
마곡힐스테이트,서울특별시 강서구 마곡동 힐스테이트,37.564067,126.818111
올림픽파크한양수자인,서울특별시 강동구 성내동 성내올림픽파크한양수자인아파트,37.526798,127.128374
파크하비오푸르지오아파트,서울특별시 송파구 문정동 111  파크하비오푸르지오아파트,37.4806144984781,127.123648601561
위례2차아이파크아파트,서울특별시 송파구 위례광장로 193,37.481741467,127.142191153
상도 휴엔하임 도시형생횔주택,서울특별시 동작구 상도로15길 131,37.504968122,126.93796686
강남한신휴플러스 8단지,서울특별시 강남구 율현동 (율현동 강남 한신휴플러스 8단지),37.472644746,127.109208453
인현신성,서울특별시 중구 마른내로 72,37.56355333,126.995814695
도곡한라비발디아파트,서울특별시 강남구 남부순환로365길 33,37.487992235,127.039063066
마포한강푸르지오,서울특별시 마포구 월드컵로1길 14,37.550008515,126.911963367
홍제금호어울림아파트,서울특별시 서대문구 모래내로 411,37.58267368,126.940393197
보라매 신동아파밀리에아파트,서울특별시 영등포구 대림동 신대림2차 신동아파밀리에아파트,37.493128,126.905101
마곡엠밸리11단지,서울특별시 강서구 공항대로 124,37.559467733,126.820729496
서초롯데캐슬프레지던트,서울특별시 서초구 서초동 (서초동 서초롯데캐슬프레지던트),37.4974114491367,127.019660511793
신월신도브래뉴2차,서울특별시 양천구 신월동 신월신도브래뉴2차아파트 관리사무소,0,0
서초포레스타7단지,서울특별시 서초구 청계산로11길 7-12,37.448100115,127.056494321
래미안 서초에스티지,서울특별시 서초구 서초동 (서초동 래미안서초에스티지),37.4927897082291,127.02517275372
용산 KCC 웰츠타워,서울특별시 용산구 백범로90길 90,37.537777769,126.968950011
파라다이스,서울특별시 중구 다산로42나길 46,37.562344199,127.017270475
창동한승미메이드,서울특별시 도봉구 덕릉로60길 164-13,37.632990238,127.042944378
면목한신,서울특별시 중랑구 중랑천로 20,37.587052522,127.074317755
중계한신코아,서울특별시 노원구 노원로15길 51-10,37.640398746,127.069688315
중계중앙하이츠아쿠아,서울특별시 노원구 공릉로 430,37.645135832,127.067516675
서초네이처힐6단지,서울특별시 서초구 태봉로2길 30,37.4611401,127.027067601
천호두산위브센티움,서울특별시 강동구 올림픽로70길 61,37.539418065,127.12698793
북한산힐스테이트7차제2 (임대),서울특별시 은평구 통일로 792,37.615587553,126.926901586
서울숲2차푸르지오임대,서울특별시 성동구 금호로3길 11,37.547489032,127.023907927
신촌포스빌,서울특별시 마포구 신촌로 150,37.556258728,126.942127375
도봉양우내안애아파트,서울특별시 도봉구 도봉로180나길 16,37.683250096,127.049124855
창동수산트리플아파트,서울특별시 도봉구 우이천로20길 6,37.640398847,127.033973318
도봉파크빌2단지,서울특별시 도봉구 마들로 835,37.6846182,127.050517346
현대3,서울특별시 강서구 양천로75길 60,37.552000987,126.876072021
개봉 푸르지오,서울특별시 구로구 남부순환로 775,37.499214262,126.848559062
상도더샵2차,서울특별시 동작구 장승배기로10길 100,37.502851077,126.943490758
대림쌍용플래티넘S,서울특별시 영등포구 대림로29길 13,37.495288021,126.898035607
상도파크자이 아파트,서울 동작구 상도동 관리사무소,37.5054571009919,126.936814743904
래미안삼성1차103단지,서울특별시 강남구 영동대로114길 56,37.5168001,127.0638937
래미안삼성1차104단지,서울특별시 강남구 영동대로114길 56,37.516934223,127.064068216
LH강남아이파크아파트,서울특별시 강남구 자곡로 175,37.474094746,127.101704398
도곡동 포스코트 아파트,서울특별시 강남구 남부순환로381길 15,37.487968928,127.047802853
개포4차현대아파트,서울특별시 강남구 개포로110길 21,37.490936857,127.077334893
장미3차,서울특별시 송파구 올림픽로35길 94,37.518212714,127.103177711
강일리버파크11단지,서울특별시 강동구 고덕로97길 89,37.562219987,127.179448401
동대문와이즈캐슬,서울특별시 중구 퇴계로75길 7,37.565762209,127.015438181
워커힐푸르지오,서울특별시 광진구 아차산로78길 12,37.549872011,127.10927513
현대홈타운12차,서울특별시 광진구 천호대로 808,37.545078473,127.102807658
LH서초4단지,서울특별시 서초구 양재대로2길 33,37.457893479,127.023255862
인왕산2차아이파크아파트,서울특별시 종로구 통일로18길 34,37.576000837,126.959494207
덕수궁롯데캐슬아파트 ,서울 중구 순화동 서울특별시 중구 서소문로9길 28,37.5635869321786,126.970353714468
신정숲속마을아파트,서울 양천구 신정동 신정숲속마을,37.5062441985981,126.831471900625
마곡엠밸리8단지,서울 강서구 마곡동 관리사무소,37.563757,126.819535
상도효성해링턴플레이스,서울 동작구 상도동 B1 관리사무소,37.5057919936089,126.942148701351
센트라스,서울 성동구 하왕십리동 센트라스아파트 관리사무소 2층(123동),37.5663379455023,127.028445899926
마포한강2차푸르지오,서울특별시 마포구 월드컵로3길 14,37.551034901,126.912343994
금천롯데캐슬골드파크1차아파트,서울특별시 금천구 독산동 (독산동 금천롯데캐슬골드파크1차아파트),37.4597543543324,126.894426981405
아크로리버파크,서울특별시 서초구 신반포로15길 19,37.504899938,126.993250772
위례중앙푸르지오아파트,서울특별시 송파구 장지동 장지동 897 위례중앙푸르지오1단지,37.4748092716764,127.141557325873
보문파크뷰자이아파트,서울특별시 성북구 보문사길 111,37.578039998,127.018504541
면목두산6차,서울특별시 중랑구 답십리로77길 139,37.577601274,127.080675138
도봉숲 아뜨리움,서울특별시 도봉구 도봉로167길 38,37.67819466,127.043095482
녹천역두산위브아파트,서울특별시 노원구 마들로5길 25,37.64131959,127.052573601
포레스트힐시티,서울특별시 종로구 대학로 33,37.574038827,127.001860865
경희궁자이3단지,서울특별시 종로구 경교장길 35,37.568854929,126.965171094
경희궁자이2단지 아파트,서울특별시 종로구 송월길 99,37.569205424,126.964152408
한강로우림필유,서울특별시 용산구 이촌로29길 21-7,37.525620831,126.959849536
한남아이파크,서울특별시 용산구 독서당로 46,37.532400862,127.007259146
대성유니드아파트,서울특별시 중랑구 봉화산로56길 140,37.602732708,127.096286978
돈암코오롱하늘채아파트,서울특별시 성북구 아리랑로 75,37.598845928,127.013683635
아현아이파크,서울특별시 마포구 마포대로 246,37.555353944,126.958559679
신공덕e-편한세상,서울 마포구 신공덕동 nan,37.5419083408628,126.95706655016
도림한라,서울특별시 영등포구 도신로15다길 33,37.507753509,126.897141377
금호어울림,서울특별시 영등포구 문래로 137,37.519107615,126.897049075
래미안힐스테이트 고덕 ,서울특별시 강동구 아리수로50길 50,37.559120831,127.150901775
강동이루미,서울특별시 강동구 양재대로123길 30,37.543771586,127.14014389
래미안에스티움,서울특별시 영등포구 신풍로 77,37.500998074,126.911869059
중계현대2차,서울특별시 노원구 중계로8길 103,37.648093536,127.084614411
상암DMC엘가,서울특별시 서대문구 모래내로 151,37.569890023,126.917815537
방배자이아파트,서울특별시 서초구 방배로18길 67,37.485967505,126.998967937
트리마제,서울특별시 성동구 왕십리로 16,37.538534075,127.044437092
경희궁자이1단지(임대아파트),서울특별시 종로구 송월길 130,37.572234844,126.964497043
꿈의숲롯데캐슬아파트,서울특별시 강북구 오현로 56,37.617159235,127.035613592
경희궁자이4단지주상복합,서울특별시 종로구 송월길 155,37.571389503,126.961547023
서초푸르지오써밋,서울특별시 서초구 서운로 201,37.501586389,127.021202557
래미안용산아파트,서울특별시 용산구 한강대로 95,37.528817959,126.966626598
관악우정하이비전아파트 1단지,서울특별시 관악구 양지길 50-5,37.471423323,126.928987037
대치SK VIEW,서울특별시 강남구 삼성로51길 25,37.495928761,127.060987215
왕십리 자이 아파트,서울특별시 성동구 난계로 100,37.561526818,127.024673339
서울역센트럴자이아파트,서울특별시 중구 만리재로 175,37.554609078,126.963095629
강변에스케이뷰,서울특별시 광진구 아차산로 431,37.538654984,127.090159908
마곡13단지 힐스테이트마스터 아파트,서울특별시 강서구 마곡중앙1로 71,37.556919366,126.817866875
묵정아파트,서울특별시 중구 서애로1길 34,37.560705866,127.000070648
래미안강동팰리스,서울특별시 강동구 천호대로 1077,37.537256476,127.131431454
은평지웰테라스,서울특별시 은평구 진관4로 78-38,37.643916227,126.931359825
힐스테이트 백련산4차 아파트,서울특별시 은평구 백련산로 37,37.589428823,126.922119678
아크로타워스퀘어,서울특별시 영등포구 국회대로54길 10,37.522935232,126.908306473
당산롯데캐슬프레스티지 아파트,서울특별시 영등포구 영신로 237,37.528646161,126.903249935
백운한비치2차,서울특별시 금천구 금하로23길 52,37.453598197,126.909304414
용산푸르지오써밋,서울특별시 용산구 한강대로 69,37.527041168,126.964891822
옥수파크힐스아파트,서울특별시 성동구 매봉길 50,37.547818816,127.012736958
송파레미니스아파트,서울 송파구 오금동 송파레미니스아파트,37.506522605093,127.136922525526
래미안 프리미어 팰리스,서울특별시 광진구 아차산로 345,37.538005998,127.081371623
프라비다2,서울특별시 관악구 남부순환로218길 37,37.479692886,126.950472217
위례포레샤인아파트,서울특별시 송파구 위례순환로 477,37.476533455,127.134102732
금천롯데캐슬골드파크2차,서울특별시 금천구 벚꽃로 30,37.458265335,126.89431017
북한산 더샵,서울특별시 서대문구 통일로 510,37.594565358,126.941172485
꿈의숲코오롱하늘채아파트,서울특별시 성북구 돌곶이로 220,37.620483346,127.045902701
공릉현대,서울특별시 노원구 동일로176길 39-12,37.621023528,127.077220763
서울역한라비발디센트럴아파트,서울특별시 중구 만리재로 177,37.554461667,126.965925429
힐스테이트 서울숲 리버,서울특별시 성동구 독서당로 344,37.546449237,127.025765703
e편한세상금호파크힐스,서울특별시 성동구 금호로 140,37.554065425,127.02150397
은평뉴타운솔하임,서울특별시 은평구 통일로 1080,37.639233488,126.917530474
고덕숲아이파크아파트,서울특별시 강동구 고덕로80길 134,37.553199667,127.164713884
송파호반베르디움더퍼스트,서울특별시 송파구 동남로 342,37.513461955,127.14273705
e편한세상신촌아파트,서울특별시 서대문구 북아현로1길 17,37.558298572,126.954974315
래미안서초에스티지에스아파트,서울 서초구 서초동 104,37.492859,127.027121
삼성동센트럴아이파크,서울특별시 강남구 삼성로 629,37.51579097,127.051321691
순영웰라이빌아파트,서울특별시 영등포구 영등포로62길 42,37.516572774,126.912953086
래미안로이파크아파트,서울특별시 동작구 사당로23길 112,37.487543475,126.974221693
공릉2차신도브래뉴아파트,서울특별시 노원구 동일로193길 7,37.625663861,127.071996685
방학금광포란재아파트,서울특별시 도봉구 도봉로150바길 26,37.664440604,127.045066203
송파레미니스2단지,서울특별시 송파구 동남로 341,37.506398125,127.13805128
래미안미드카운티,서울특별시 동대문구 답십리로 141,37.575339011,127.055655651
아크로리버뷰 신반포 ,서울특별시 서초구 잠원로 117,37.513554635,127.006052096
서울숲리버뷰자이아파트,서울특별시 성동구 고산자로2길 65,37.554285428,127.038322773
문래동모아미래도아파트,서울특별시 영등포구 선유로9나길 5,37.517270721,126.886719811
롯데캐슬노블레스,서울특별시 동대문구 답십리로23길 30,37.575918854,127.049051552
상록타워 아파트,서울특별시 광진구 아차산로 540,37.542433104,127.10094291
창동서울가든아파트,서울특별시 도봉구 해등로 32,37.646796059,127.044732251
힐스테이트청계,서울특별시 동대문구 천호대로55길 11,37.571541735,127.046194211
마포한강 아이파크,서울특별시 마포구 희우정로 77,37.552087028,126.903368542
반포래미안아이파크,서울특별시 서초구 서초중앙로 220,37.50092246,127.012560435
청광플러스원 아파트,서울특별시 중랑구 동일로136길 15,37.602556816,127.080174573
천왕이펜하우스8단지,서울특별시 구로구 금오로 882,37.476003774,126.84231695
마포자이3차아파트,서울특별시 마포구 숭문길 98,37.55027258,126.946612479
목동롯데캐슬 마에스트로,서울특별시 양천구 목동중앙북로8길 71,37.545586782,126.865458572
독산라이프아파트,서울특별시 금천구 벚꽃로 60,37.461099971,126.892169979
래미안 구의 파크스위트 아파트,서울특별시 광진구 광나루로 545,37.545044487,127.090644874
신반포자이아파트,서울특별시 서초구 잠원로 60,37.510878519,127.008290077
반포써밋,서울특별시 서초구 고무래로 89,37.501311326,127.017679173
DMC센트럴아이파크 ,서울특별시 서대문구 증가로 150,37.580618738,126.92029671
금천롯데캐슬골드파크3차아파트,서울특별시 금천구 시흥대로 291,37.459972159,126.896692486
방배아트자이,서울특별시 서초구 명달로9길 57,37.47933498,127.002420894
용산kcc스위첸,서울특별시 용산구 백범로 275,37.540312732,126.95967494
e편한세상화랑대아파트  ,서울특별시 중랑구 숙선옹주로 45,37.617182275,127.0818336
항동하버라인8단지,서울특별시 구로구 서해안로 2036,37.475639025,126.818686643
흑석롯데캐슬에듀포레,서울특별시 동작구 서달로 123,37.504188897,126.960357717
헬리오시티아파트,서울특별시 송파구 송파대로 345,37.497609869,127.10249742
래미안베라힐즈아파트,서울특별시 은평구 통일로 630,37.602836004,126.935970375
힐스테이트녹번,서울특별시 은평구 통일로 610,37.601971055,126.935863683
연희파크푸르지오 아파트 ,서울특별시 서대문구 홍제천로 136,37.575124758,126.927472341
래미안개포루체하임,서울특별시 강남구 개포로110길 50,37.489499473,127.07887144
답십리파크자이,서울특별시 동대문구 답십리로56길 105,37.567783872,127.058400876
은평스카이뷰자이아파트,서울특별시 은평구 통일로 1034,37.635285258,126.917598473
홍제센트럴아이파크,서울특별시 서대문구 통일로 395,37.584634483,126.944466153
길음뉴타운11단지 롯데캐슬골든힐스아파트,서울특별시 성북구 서경로 60,37.608008456,127.016162695
